,listing_id,closest_school,dist_closest_school,ave_dist_3_schools
414,16088553,Cranbourne Park Primary School,148.11148042285404,600.0689660832642
415,16088551,Middle Park Primary School,840.1793823311168,1231.9252340762234
416,15283895,Ascot Vale West Primary School,355.23025958180705,409.33915698403626
417,16088549,Riddells Creek Primary School,219.85666640148332,4884.134951217497
418,16088547,Galilee Regional Catholic Primary School,384.1325381039632,557.3658486305098
419,16088546,Hester Hornbrook Academy,427.9930547536325,487.21770944892114
420,16088544,Essex Heights Primary School,343.5362865364143,858.145284607841
421,16088542,Wales Street Primary School,644.9552262979133,766.9144901015129
422,16088540,Rockbank Primary School,4216.811898262086,5036.419306627756
423,16088538,Oscar Romero Catholic Primary School,1224.176406649811,1699.0245957605396
424,16088537,St Peter Apostle School,475.7671019314615,652.1453623956166
425,16088536,St Aloysius' School,698.9519416365905,885.3267911517073
426,13313001,Collingwood English Language School,324.35236692844074,447.06063067596364
427,16088527,Brunswick Secondary College,478.0838362353807,910.345142895049
428,16088525,Vermont Primary School,573.6963032167106,1032.7776963903495
429,14551703,St Peter's School,495.4772187348097,842.8184102056026
430,16088516,Eltham College - Lonsdale Street Campus,322.1930702878718,480.9872746520612
431,16088512,Burwood East Primary School,101.76147593492448,726.5928333311696
432,16088511,Richmond High School-Gleadell Street Campus,370.4431161648552,396.5397723284864
433,16088510,Our Lady Help of Christians School,630.9872333323844,736.6809219714831
434,16088509,Austin Hospital School,349.6337854712272,628.2933834469422
435,14457416,Findon Primary School,554.8663073455303,919.6977433517226
436,16088507,Clyde Primary School,589.2090445140115,1330.4678452302178
437,16088508,Geelong Grammar School - Bostock House Campus,279.15400521664066,466.67600768805306
438,16088506,Youth2Industry College,184.94616434009657,386.8638739929424
439,16088501,St Georges Road Primary School Shepparton,496.6561698600173,915.6940177643881
440,16088499,Footscray City Primary School,627.9220076686389,934.7778762146016
441,14768872,Coburn Primary School,375.6671552311437,822.8477510331004
442,16088496,Melbourne Grammar School,466.42567727677016,560.3681271349041
443,16088494,Sirius College,285.0893313611754,554.1471465364137
444,16088489,Mirboo North Primary School,1527.998816903481,1626.3052730876761
445,16088488,St Michael's Primary School,254.6658566618937,399.02497875650494
446,14613768,Collingwood English Language School,277.6504443700933,453.6404024085512
447,16088486,St Leonards Primary School,1212.946092823581,7139.291810107161
448,16088479,St Margaret Mary's School,739.1215608034728,823.1356659221984
449,16088477,Melbourne Grammar School,336.80035104121936,524.313284394509
450,16088476,St Clare's Primary School,1294.2685627618232,1520.4476026835644
451,16088475,St Joseph's College Mildura - Mercy Campus,287.1952318558036,886.4951263397201
452,16088473,Orchard Park Primary School,518.2528205613991,650.6345140608837
453,16088470,Lyndhurst Primary School,400.3991294591328,807.7049159383024
454,16088463,Christ the King Primary School,348.7785727010258,394.12227617805564
455,14862329,Clayton North Primary School,378.0670982219284,879.3722592784803
456,16088456,St Philip's School,691.4740141166009,1014.8245415028226
457,16088451,Kilsyth Primary School,821.315331766985,1353.6488335617767
458,16088449,Wesley College - St Kilda Road Junior Campus,124.7665272248317,485.28587940222206
459,16088448,St Patrick's School,533.7655690055699,612.832901310116
460,16088447,Edithvale Primary School,1127.5783627336857,1594.7817663008
461,16088445,Aitken Creek Primary School,778.1595958472639,1079.976358207067
462,14767250,St Oliver Plunkett's School,411.45155323300446,779.4856925015316
463,16088441,Collingwood College,883.0337802896829,964.5679491020019
464,16088439,Wesley College - St Kilda Road Junior Campus,315.57560144740484,661.8598258895114
465,16088434,Glen Eira College,437.0653921669519,602.8496324529776
466,15241192,Aitken Creek Primary School,328.34385541526325,818.2633298998999
467,16088431,St Joseph's School,570.7261651776913,755.4057933551726
468,16088426,St Paul's College,340.11715607351084,608.1590573319054
469,16088424,Moorabbin Primary School,803.5279365835767,1092.8442070999654
470,16088423,Yeshivah College,449.94390530668585,520.6661459070941
471,16088421,Victorian College Of The Arts Secondary School,469.5089510719128,550.0297540399984
472,14650614,Clifton Hill Primary School,753.9275381076718,903.330310594119
473,16088420,Stott's Colleges,246.56161881635404,522.66824159314
474,16088418,Victorian College Of The Arts Secondary School,525.6122555296438,604.7664090662162
475,16088417,Antonio Park Primary School,262.71491181445793,1257.5308614617854
476,16088412,Parkwood Green Primary School,488.549999405229,1178.5910441080102
477,16088411,St Ambrose's School,1268.3026470726102,2237.658667036185
478,16088408,SEDA College (Victoria) - Melbourne City Sports Development Program - Cairnlea,461.6723527425292,979.8763245519654
479,16088405,Ocean Grove Primary School,320.28059072910486,1094.608082458876
480,16088390,Wodonga South Primary School,652.8364357471964,1287.2264009807457
481,15358699,Truganina P-9 College,384.3925871381878,1011.3434212282892
482,16088385,Melbourne Grammar School - Wadhurst Campus,487.9031520560396,571.0908492790851
483,16088383,Salesian College Chadstone,724.0588243510394,925.4700868159366
484,16088380,Rainbow P-12 College,202.38975578648612,202.38975578648612
485,16088377,Good Shepherd School,518.6565518929759,628.3484944092064
486,16088373,St John XXIII Primary School,363.3468547323845,757.8704543506688
487,16088371,Marian College,1684.245908771761,1949.2003122682192
488,16088368,Donvale Primary School,364.1826980912918,922.4301998031688
489,14682810,Wedge Park Primary School,785.557061779154,960.5794424141678
490,14381082,Brunswick South Primary School,524.4600997713966,742.5654967089685
491,16088365,Dimboola Memorial Secondary College,390.5301957460472,658.9232268173697
492,16088363,Mountain Gate Primary School,538.5690680904924,1657.9412198657562
493,16088351,Footscray Primary School,470.745107904856,587.9323878329091
494,16088350,St Gabriel's School,186.42531164547825,544.1349785418744
495,16088338,St Patrick's School,607.0567116001674,735.6982829365373
496,16088336,Melbourne Grammar School - Wadhurst Campus,527.8555007717146,556.0409992718636
497,16088334,Elwood Primary School,142.69076814719585,339.70882000894034
498,16088329,St Clement of Rome School,759.8719947407653,900.9859196645016
499,16088328,Altona Primary School,153.33294913007654,511.21149276116057
500,16088325,Torquay P-6 College,1701.9006048263557,1946.2674810700912
501,16088320,Firbank Grammar School - Sandringham Campus,96.82468031340731,372.51935142140036
502,16088319,St John's Lutheran School Geelong,307.4248507170429,463.0253983958352
503,16088318,Western Heights Secondary College,474.6138506565961,695.2443409020194
504,16088317,Christ the King Primary School,465.5386296732527,519.2972017136175
505,16088314,Siena Catholic Primary School,803.1378007320643,1424.9922810853952
506,16088313,Brunswick South West Primary School,664.4806827589443,979.5721200496133
507,16088312,Prahran High School,63.41194667265089,291.5268690906165
508,16088310,Olinda Primary School,366.65165335023215,2825.6529986211995
509,16088308,Fitzroy Community School - Thornbury Campus,205.9064461307104,510.2490694920372
510,16088301,Nazareth College,313.7900638156308,452.0661389736344
511,15952597,Rosebud Secondary College,727.770902807625,1174.681294791215
512,16088292,Darul Ulum College of Victoria,399.2614291376299,632.9308513046936
513,16088288,St Therese's School,202.09011514242977,537.2149190940027
514,15910660,Riddells Creek Primary School,246.69435750430432,4839.1498469302705
515,16088286,Chilwell Primary School,131.71440626005068,367.0296642775229
516,12311093,Brunswick South West Primary School,172.77157464183375,684.1757164177358
517,16088278,St Kilda Primary School,460.3115029116861,587.475134787194
518,14673677,Hester Hornbrook Academy - City Campus,245.98522738928196,465.0285504567286
519,16088277,Boronia Heights Primary School,910.884527586011,1559.5757984959034
520,16088274,Killester College,341.8352075199028,641.0230556674322
521,16088273,Malvern Primary School,280.07441713977374,881.0215294742267
522,16088272,St Margaret Mary's School,848.1939383219416,1021.7164418164833
523,16088263,Wallan Primary School,360.2530670023632,1169.634057513653
524,14341209,Melbourne Indigenous Transition School,433.4347143051744,445.330512213292
525,10864768,Melbourne Indigenous Transition School,430.70152516539446,499.89762934318486
526,10734639,Melbourne Indigenous Transition School,430.70152516539446,499.89762934318486
527,16088259,Eltham College - Lonsdale Street Campus,380.21833180359033,607.5632504424943
528,16088255,St Roch's School,819.890846531135,938.6661398838886
529,15302531,Moreland Primary School,597.5781965212625,837.3505382681275
530,16088236,Fairfield Primary School,408.0570085421316,862.5441202241609
531,16088235,Mercy College,184.4740426260325,523.3314914313681
532,16088227,Southern Cross Primary School,227.7635825373508,835.3321059814563
533,12659355,Melbourne Girls College,38.382728320680094,358.40384391357867
534,13133669,Mount Scopus Memorial College,539.200329099848,885.3738159161963
535,16088217,Bacchus Marsh College,669.5757375409493,1045.7507259378228
536,16088215,Portland South Primary School,246.79611280441,1006.9057234845656
537,15777941,St Mary's School,66.88539518400437,428.63489062205804
538,12678308,Carlton Primary School,326.17490713511177,578.4751205252495
539,16088212,St Damian's School,525.7686971000633,717.3211555752
540,15031804,Blackburn Primary School,547.1785018667312,737.4947863693968
541,16088208,St Leonard's School,418.0553560786021,709.8829789835695
542,16088206,St Kilda Primary School,252.02143264015004,541.7694250965617
543,15058191,Hester Hornbrook Academy,427.8430860717244,489.3230513934213
544,16088204,Hester Hornbrook Academy,437.7365159620789,706.7260064233028
545,16088202,SEDA College (Victoria) - BVNV Geelong,626.7215619641179,916.723351476758
546,16088195,Geelong Lutheran College,1351.9479912636148,1870.6404205036317
547,14580899,Williamstown North Primary School,144.3164336142444,479.8370209220098
548,16088192,East Doncaster Secondary College,735.506357659666,936.4809872321433
549,14341555,Eltham College - Lonsdale Street Campus,362.3625709073845,626.4086363047746
550,16088180,Melbourne Girls Grammar - Morris Hall Campus,300.14843288101747,443.3799569540165
551,16088188,Strathmore Primary School,245.7282639682642,719.8203218544481
552,16088184,Elevation Secondary College,622.7731877557808,1158.8181573003194
553,16088179,Marlborough Primary School,505.2715643220688,875.422366708216
554,16088176,Benalla P-12 College,346.9810302271615,686.3576578954343
555,16088174,Riddells Creek Primary School,205.31092078321183,4790.507674454766
556,11380129,Box Hill Senior Secondary College,550.3703655417827,915.9946602632823
557,16088169,St Mary's School,366.5375753069232,695.2535182222059
558,8441326,Box Hill Senior Secondary College,550.3703655417827,915.9946602632823
559,16088163,Our Lady of the Sacred Heart College,319.223471648232,675.1670585099391
560,16088151,Horsham Primary School-Rassmussen Road Campus,194.07007550823556,1112.9490250066249
561,16070700,Lara Lake Primary School,330.18396708985296,1214.3646577774427
562,16088145,St Mark's School,742.1320461483309,826.2892436183853
563,16088144,Tucker Road Bentleigh Primary School,798.4353331508104,883.6913491601945
564,16088138,Winchelsea Primary School,871.8517850252082,15128.451468882262
565,16088135,Wesley College - Glen Waverley Campus,573.8274729444073,768.5176615870129
566,16088127,Carlton Gardens Primary School,506.246529514198,711.823085391447
567,16088126,Hester Hornbrook Academy - City Campus,355.8281564544558,580.1759917332098
568,16088125,Eltham College - King Street Campus,237.4245202673191,277.19952239665923
569,16088123,Mill Park Primary School,1002.9622657783792,1420.873391450966
570,14377358,St Joseph's Flexible Learning Centre,610.4382446396136,645.0435083402348
571,16088120,Our Lady of Sion College,509.0047503455982,619.5979830973712
572,16024617,Altona Meadows Primary School,676.7849228265607,1361.952651094736
573,16088118,St Margaret Mary's School,671.0584791701947,883.1014672979031
